0,23853158174467604; 99,8370447638426
0,5995202931376373; 99,64229213231187
0,9277386780484895; 99,35311460935878
1,3545335819355926; 98,71139210846208
1,7683851847924843; 97,63722442047059
2,1683762448138757; 96,58109273296022
2,651576033830381; 96,18076658628605
3,0947924186980855; 95,49929572140543
3,3638095411952977; 92,93547511047439
3,752552364461231; 91,75266939349845
4,067058979602097; 90,62649807159035
4,409387665230186; 90,22005413500894
4,844411534973075; 89,51481782699254
5,212132726298368; 88,47529540064983
5,561957730280723; 87,95146791948068
5,969097229706939; 87,23682878578086
6,335641294048779; 86,83361732873773
6,795546871620161; 85,47137725184308
7,1679419243985425; 84,15182421826452
7,5288524368381164; 84,1443146362329
7,922799858760843; 83,59291175978541
8,22312329218276; 82,75851636116113
8,58405794256458; 82,69320981742189
8,973108906944454; 82,64308091918485
9,33401941938403; 82,63557133715324
9,675145596616664; 81,65522953738925
9,919578767986156; 80,36311595799026
10,197308535041344; 80,57371562515708
10,645344240072918; 80,56593856087777
11,052485546617804; 80,54015900908527
11,412119600784322; 80,6430146820706
11,715037909033011; 80,67349132774335
12,128052942678362; 80,65018576400307
12,486679347474091; 80,54709683884857
12,845477789967273; 80,68674946378883
13,193798593159958; 80,60877190701123
13,561861194766255; 80,59828431182545
14,175576140985097; 80,58834374330283
14,584425619503012; 80,61378704745891
14,982868437774378; 80,52142894117394
15,55226384327555; 80,7328858488516
15,97761430606636; 80,52821457249023
16,448073130775512; 80,48673857326943
